id;project_name;file_path;route;line_number;code_snippet;source_variable;sink_type;notification_message;is_sanitized;source_of_data;is_dom;label;tool;pattern_id;severity;is_confirmed;taint_flow;sanitization_method;analysis_type;confidence_score;created_at;is_laravel_request;group_name;language_type
8444;firefly-iii;C:\dataset\github_real_projects\firefly-iii\resources\assets\v2\src\support\editable\GenericEditor.js;;141;"139:         row.appendChild(column2); | 140:  | >>>         this.element.parentElement.innerHTML = row.outerHTML; | 142:     } | 143: ";row.outerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8445;firefly-iii;C:\dataset\github_real_projects\firefly-iii\resources\assets\v2\src\support\editable\GenericEditor.js;;186;"184:         console.log(this.element); | 185:         console.log(this.parent); | >>>         this.parent.innerHTML = this.options.original; | 187:     } | 188: ";this.options.original;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8446;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\app.js;;117;"57:     if (config.auth) { | 58:       var username = config.auth.username || ''; | >>>       var password = config.auth.password ? unescape(encodeURIComponent(config.a... | 60:       requestHeaders.Authorization = 'Basic ' + btoa(username + ':' + password); | 61:     } (تعقيم: encodeURIComponent)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8447;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\app.js;;1534;"1406:         write: function write(name, value, expires, path, domain, secure) { | 1407:           var cookie = []; | >>>           cookie.push(name + '=' + encodeURIComponent(value)); | 1409:  | 1410:           if (utils.isNumber(expires)) { (تعقيم: encodeURIComponent)";write;setAttribute(href);Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-setattribute-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8448;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\app.js;;1538;"1406:         write: function write(name, value, expires, path, domain, secure) { | 1407:           var cookie = []; | >>>           cookie.push(name + '=' + encodeURIComponent(value)); | 1409:  | 1410:           if (utils.isNumber(expires)) { (تعقيم: encodeURIComponent)";write;setAttribute(href);Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-setattribute-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8449;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\app.js;;3341;"1406:         write: function write(name, value, expires, path, domain, secure) { | 1407:           var cookie = []; | >>>           cookie.push(name + '=' + encodeURIComponent(value)); | 1409:  | 1410:           if (utils.isNumber(expires)) { (تعقيم: encodeURIComponent)";write;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8450;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\app.js;;3346;"1406:         write: function write(name, value, expires, path, domain, secure) { | 1407:           var cookie = []; | >>>           cookie.push(name + '=' + encodeURIComponent(value)); | 1409:  | 1410:           if (utils.isNumber(expires)) { (تعقيم: encodeURIComponent)";write;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8451;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\clients\linkify-urls.js;;365;363: document.querySelectorAll('[data-ref=entity-terms]').forEach(function (text) { | 364:   if (linkifyUrls === 'function') { | >>>     text.innerHTML = linkifyUrls(text.innerText, { | 366:       attributes: { | 367:         target: '_blank',;text.innerText;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8452;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\clients\payments\eway-credit-card.js;;289;"287:         message = message.concat(_this.errorCodes.get(error) + '<br>'); | 288:       }); | >>>       document.getElementById('errors').innerHTML = message; | 290:       document.getElementById('errors').hidden = false; | 291:     }";message;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8453;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\clients\payments\forte-ach-payment.js;;51;"49:   _defineProperty(this, ""failedResponseHandler"", function (response) { | 50:     var errors = '<div class=""alert alert-failure mb-4""><ul><li>' + response.res... | >>>     document.getElementById('forte_errors').innerHTML = errors; | 52:     document.getElementById('pay-now').disabled = false; | 53:     document.querySelector('#pay-now > svg').classList.add('hidden');";errors;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8454;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\clients\payments\forte-credit-card-payment.js;;51;"49:   _defineProperty(this, ""failedResponseHandler"", function (response) { | 50:     var errors = '<div class=""alert alert-failure mb-4""><ul><li>' + response.res... | >>>     document.getElementById('forte_errors').innerHTML = errors; | 52:     document.getElementById('pay-now').disabled = false; | 53:     document.querySelector('#pay-now > svg').classList.add('hidden');";errors;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8455;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\clients\payments\stripe-bacs.js;;45;"43:         document.querySelector('#authorize-bacs > svg').classList.remove('hidden... | 44:         document.querySelector('#authorize-bacs > span').classList.add('hidden')... | >>>         location.href = document.querySelector('meta[name=stripe-redirect-url]')... | 46:       }); | 47:     } else {";meta;location.href;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-location-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8456;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\clients\payments\stripe-browserpay.js;;99;"97:           return _this.paymentRequestButton.mount('#payment-request-button'); | 98:         } | >>>         document.querySelector('#errors').innerHTML = JSON.parse((_document$quer... | 100:         document.querySelector('#errors').hidden = false; | 101:       });";_document$quer...;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8457;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\setup\setup.js;;117;"57:     if (config.auth) { | 58:       var username = config.auth.username || ''; | >>>       var password = config.auth.password ? unescape(encodeURIComponent(config.a... | 60:       requestHeaders.Authorization = 'Basic ' + btoa(username + ':' + password); | 61:     } (تعقيم: encodeURIComponent)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8458;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\setup\setup.js;;1534;"1406:         write: function write(name, value, expires, path, domain, secure) { | 1407:           var cookie = []; | >>>           cookie.push(name + '=' + encodeURIComponent(value)); | 1409:  | 1410:           if (utils.isNumber(expires)) { (تعقيم: encodeURIComponent)";write;setAttribute(href);Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-setattribute-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8459;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\setup\setup.js;;1538;"1406:         write: function write(name, value, expires, path, domain, secure) { | 1407:           var cookie = []; | >>>           cookie.push(name + '=' + encodeURIComponent(value)); | 1409:  | 1410:           if (utils.isNumber(expires)) { (تعقيم: encodeURIComponent)";write;setAttribute(href);Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-setattribute-href-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8460;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\setup\setup.js;;2205;"1406:         write: function write(name, value, expires, path, domain, secure) { | 1407:           var cookie = []; | >>>           cookie.push(name + '=' + encodeURIComponent(value)); | 1409:  | 1410:           if (utils.isNumber(expires)) { (تعقيم: encodeURIComponent)";write;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8461;invoiceninja;C:\dataset\github_real_projects\invoiceninja\public\js\setup\setup.js;;2210;"1406:         write: function write(name, value, expires, path, domain, secure) { | 1407:           var cookie = []; | >>>           cookie.push(name + '=' + encodeURIComponent(value)); | 1409:  | 1410:           if (utils.isNumber(expires)) { (تعقيم: encodeURIComponent)";write;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8462;invoiceninja;C:\dataset\github_real_projects\invoiceninja\resources\js\clients\linkify-urls.js;;19;"17:         if (linkifyUrls === 'function') { | 18:  | >>>             text.innerHTML = linkifyUrls(text.innerText, { | 20:                 attributes: {target: '_blank', class: 'text-primary'} | 21:             });";text.innerText;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8463;invoiceninja;C:\dataset\github_real_projects\invoiceninja\resources\js\clients\payments\blockonomics.js;;61;"167:             const btcAddress = document.querySelector('meta[name=""btc_address""]'... | 168:             const btcAmount = newBtcAmount || '{{$btc_amount}}'; | >>>             const qrString = encodeURIComponent(`bitcoin:${btcAddress}?amount=${... | 170:             const response = await fetch(`/api/v1/get-blockonomics-qr-code?qr_st... | 171:             if (!response.ok) { (تعقيم: encodeURIComponent)";BTC;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8464;invoiceninja;C:\dataset\github_real_projects\invoiceninja\resources\js\clients\payments\blockonomics.js;;104;"167:             const btcAddress = document.querySelector('meta[name=""btc_address""]'... | 168:             const btcAmount = newBtcAmount || '{{$btc_amount}}'; | >>>             const qrString = encodeURIComponent(`bitcoin:${btcAddress}?amount=${... | 170:             const response = await fetch(`/api/v1/get-blockonomics-qr-code?qr_st... | 171:             if (!response.ok) { (تعقيم: encodeURIComponent)";sanitizedContent;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8465;invoiceninja;C:\dataset\github_real_projects\invoiceninja\resources\js\clients\payments\blockonomics.js;;124;"167:             const btcAddress = document.querySelector('meta[name=""btc_address""]'... | 168:             const btcAmount = newBtcAmount || '{{$btc_amount}}'; | >>>             const qrString = encodeURIComponent(`bitcoin:${btcAddress}?amount=${... | 170:             const response = await fetch(`/api/v1/get-blockonomics-qr-code?qr_st... | 171:             if (!response.ok) { (تعقيم: encodeURIComponent)";formattedMinutes;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8466;invoiceninja;C:\dataset\github_real_projects\invoiceninja\resources\js\clients\payments\blockonomics.js;;128;"167:             const btcAddress = document.querySelector('meta[name=""btc_address""]'... | 168:             const btcAmount = newBtcAmount || '{{$btc_amount}}'; | >>>             const qrString = encodeURIComponent(`bitcoin:${btcAddress}?amount=${... | 170:             const response = await fetch(`/api/v1/get-blockonomics-qr-code?qr_st... | 171:             if (!response.ok) { (تعقيم: encodeURIComponent)";updateCountdown;setInterval;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-setinterval-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8467;invoiceninja;C:\dataset\github_real_projects\invoiceninja\resources\js\clients\payments\blockonomics.js;;175;"167:             const btcAddress = document.querySelector('meta[name=""btc_address""]'... | 168:             const btcAmount = newBtcAmount || '{{$btc_amount}}'; | >>>             const qrString = encodeURIComponent(`bitcoin:${btcAddress}?amount=${... | 170:             const response = await fetch(`/api/v1/get-blockonomics-qr-code?qr_st... | 171:             if (!response.ok) { (تعقيم: encodeURIComponent)";svgText;innerHTML;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;encodeURIComponent;static;1;29/12/25 17:18;0;unknown;js
